station_name_ja,station_name_ko,wikidata_id,match_status,source
戸頭,도가시라역,Q7813045,unique_korean_label,Wikidata CC0
戸畑,도바타역,Q5360111,unique_korean_label,Wikidata CC0
戸部,도베역,Q7811562,unique_korean_label,Wikidata CC0
湖山,고야마역,Q899280,unique_korean_label,Wikidata CC0
湖北,고호쿠역,Q5366305,unique_korean_label,Wikidata CC0
胡麻,고마역,Q369597,unique_korean_label,Wikidata CC0
菰野,고모노역,Q3894746,unique_korean_label,Wikidata CC0
虎ノ門,도라노몬역,Q347972,unique_korean_label,Wikidata CC0
虎ノ門ヒルズ,도라노몬힐스역,Q59452622,unique_korean_label,Wikidata CC0
虎杖浜,고조하마역,Q6426517,unique_korean_label,Wikidata CC0
虎姫,도라히메역,Q8009862,unique_korean_label,Wikidata CC0
鼓ヶ浦,쓰즈미가우라역,Q7850405,unique_korean_label,Wikidata CC0
鼓滝,쓰즈미가타키역,Q7850404,unique_korean_label,Wikidata CC0
五ノ三,고노산역,Q5582090,unique_korean_label,Wikidata CC0
五位堂,고이도역,Q5577645,unique_korean_label,Wikidata CC0
五位野,고이노역,Q870525,unique_korean_label,Wikidata CC0
五井,고이역,Q573427,unique_korean_label,Wikidata CC0
五橋,이쓰쓰바시역,Q11372525,unique_korean_label,Wikidata CC0
五月台,사쓰키다이역,Q4409583,unique_korean_label,Wikidata CC0
五香,고코역,Q5578138,unique_korean_label,Wikidata CC0
五社,고샤역,Q5587229,unique_korean_label,Wikidata CC0
五十崎,이카자키역,Q899606,unique_korean_label,Wikidata CC0
五十市,이소이치역,Q5357584,unique_korean_label,Wikidata CC0
五十石,고짓코쿠역,Q5577970,unique_korean_label,Wikidata CC0
五十川,이라가와역,Q6066383,unique_korean_label,Wikidata CC0
五十島,이가시마역,Q5991525,unique_korean_label,Wikidata CC0
五十猛,이소타케역,Q5355692,unique_korean_label,Wikidata CC0
五十鈴ケ丘,이스즈가오카역,Q6089538,unique_korean_label,Wikidata CC0
五十鈴川,이스즈가와역,Q6089533,unique_korean_label,Wikidata CC0
五所川原,고쇼가와라역,Q5587319,unique_korean_label,Wikidata CC0
五条,고조역,Q2579995,unique_korean_label,Wikidata CC0
五泉,고센역,Q5587162,unique_korean_label,Wikidata CC0
五知,고치역,Q1447309,unique_korean_label,Wikidata CC0
五日市,이쓰카이치역,Q5358368,unique_korean_label,Wikidata CC0
五日町,이쓰카마치역,Q3660528,unique_korean_label,Wikidata CC0
五反田,고탄다역,Q736018,unique_korean_label,Wikidata CC0
五反野,고탄노역,Q5587720,unique_korean_label,Wikidata CC0
五百川,고햐쿠가와역,Q876966,unique_korean_label,Wikidata CC0
五百羅漢,고햐쿠라칸역,Q5577610,unique_korean_label,Wikidata CC0
五稜郭,고료카쿠역,Q1037967,unique_korean_label,Wikidata CC0
五郎,고로역,Q899112,unique_korean_label,Wikidata CC0
五郎丸,고로마루역,Q11372693,unique_korean_label,Wikidata CC0
呉,구레역,Q6445843,unique_korean_label,Wikidata CC0
呉ポートピア,구레 포트피어역,Q6445833,unique_korean_label,Wikidata CC0
呉羽,구레하역,Q5359643,unique_korean_label,Wikidata CC0
呉服町,고후쿠마치역,Q4357555,unique_korean_label,Wikidata CC0
吾桑,아소 역 (고치 현),Q4812260,unique_korean_label,Wikidata CC0
吾野,아가노역,Q4691200,unique_korean_label,Wikidata CC0
後楽園,고라쿠엔역,Q1156432,unique_korean_label,Wikidata CC0
後潟,우시로가타역,Q7901961,unique_korean_label,Wikidata CC0
後閑,고칸역,Q1770583,unique_korean_label,Wikidata CC0
後三年,고산넨역,Q5587140,unique_korean_label,Wikidata CC0
後台,고다이역,Q5576119,unique_korean_label,Wikidata CC0
後藤,고토역,Q4207591,unique_korean_label,Wikidata CC0
後免,고멘역,Q900981,unique_korean_label,Wikidata CC0
御井,미이역,Q4405132,unique_korean_label,Wikidata CC0
御影,미카게역,Q612734,unique_korean_label,Wikidata CC0
御花畑,오하나바타케역,Q7080615,unique_korean_label,Wikidata CC0
御岳堂,미타케도역,Q1305797,unique_korean_label,Wikidata CC0
御器所,고키소역,Q854726,unique_korean_label,Wikidata CC0
御幸辻,미유키쓰지역,Q6884576,unique_korean_label,Wikidata CC0
御崎,미사키역,Q6875090,unique_korean_label,Wikidata CC0
御崎公園,미사키코엔역,Q6875065,unique_korean_label,Wikidata CC0
御宿,온주쿠역,Q552783,unique_korean_label,Wikidata CC0
御所,고세역,Q3615334,unique_korean_label,Wikidata CC0
御厨,미쿠리야역,Q65267537,unique_korean_label,Wikidata CC0
御嵩,미타케역,Q11488956,unique_korean_label,Wikidata CC0
御嵩口,미타케구치역,Q6880747,unique_korean_label,Wikidata CC0
御成門,오나리몬역,Q1039085,unique_korean_label,Wikidata CC0
御代田,미요타역,Q11488783,unique_korean_label,Wikidata CC0
御茶ノ水,오차노미즈역,Q801289,unique_korean_label,Wikidata CC0
御着,고차쿠역,Q1042454,unique_korean_label,Wikidata CC0
御殿山,고텐야마역,Q1825091,unique_korean_label,Wikidata CC0
御殿場,고텐바역,Q899797,unique_korean_label,Wikidata CC0
御徒町,오카치마치역,Q801296,unique_korean_label,Wikidata CC0
御堂,미도역,Q6843506,unique_korean_label,Wikidata CC0
御幣島,미테지마역,Q1037111,unique_korean_label,Wikidata CC0
御坊,고보역,Q2897645,unique_korean_label,Wikidata CC0
御油,고유역,Q5590215,unique_korean_label,Wikidata CC0
御来屋,미쿠리야역,Q900618,unique_korean_label,Wikidata CC0
御陵,미사사기역,Q2470158,unique_korean_label,Wikidata CC0
御領,고료역,Q5587024,unique_korean_label,Wikidata CC0
御嶽,미타케 역 (도쿄 도),Q6880751,unique_korean_label,Wikidata CC0
御嶽山,온타케산역,Q7094574,unique_korean_label,Wikidata CC0
護国寺,고코쿠지역,Q331941,unique_korean_label,Wikidata CC0
鯉川,고이카와역,Q6426274,unique_korean_label,Wikidata CC0
交野市,가타노시역,Q6375107,unique_korean_label,Wikidata CC0
光,히카리역,Q5358076,unique_korean_label,Wikidata CC0
光が丘,히카리가오카역,Q1132210,unique_korean_label,Wikidata CC0
光の森,히카리노모리역,Q11388245,unique_korean_label,Wikidata CC0
光岡,데루오카역,Q7705341,unique_korean_label,Wikidata CC0
光珠内,고슈나이역,Q872961,unique_korean_label,Wikidata CC0
光善寺,고젠지역,Q1573336,unique_korean_label,Wikidata CC0
光風台,고후다이역,Q6455110,unique_korean_label,Wikidata CC0
光明池,고묘이케역,Q6455215,unique_korean_label,Wikidata CC0
光洋台,고요다이역,Q899000,unique_korean_label,Wikidata CC0
公園,고엔역,Q11391979,unique_korean_label,Wikidata CC0
公園西,고엔니시역,Q861766,unique_korean_label,Wikidata CC0
公園東口,코엔히가시구치역,Q3969881,unique_korean_label,Wikidata CC0
公津の杜,고즈노모리역,Q6455356,unique_korean_label,Wikidata CC0
公文明,구몬묘역,Q11392051,unique_korean_label,Wikidata CC0
勾金,마가리카네역,Q6729708,unique_korean_label,Wikidata CC0
勾当台公園,고토다이코엔역,Q11400640,unique_korean_label,Wikidata CC0
厚岸,앗케시역,Q900296,unique_korean_label,Wikidata CC0
厚狭,아사역,Q1136582,unique_korean_label,Wikidata CC0
厚床,앗토코역,Q900490,unique_korean_label,Wikidata CC0
厚東,고토역,Q5358095,unique_korean_label,Wikidata CC0
厚内,아쓰나이역,Q899270,unique_korean_label,Wikidata CC0
厚別,아쓰베쓰역,Q128528,unique_korean_label,Wikidata CC0
厚保,아쓰역,Q4817754,unique_korean_label,Wikidata CC0
厚木,아쓰기역,Q994477,unique_korean_label,Wikidata CC0
向ヶ丘遊園,무코가오카유엔역,Q801204,unique_korean_label,Wikidata CC0
向井原,무카이바라역,Q944990,unique_korean_label,Wikidata CC0
向河原,무카이가와라역,Q5366346,unique_korean_label,Wikidata CC0
向原,무카이하라역,Q6933382,unique_korean_label,Wikidata CC0
向山,무카이야마역,Q5357175,unique_korean_label,Wikidata CC0
向市場,무카이치바역,Q777155,unique_korean_label,Wikidata CC0
向瀬上,무카이세노우에역,Q11416019,unique_korean_label,Wikidata CC0
向島,무카이지마역,Q6933385,unique_korean_label,Wikidata CC0
向日町,무코마치역,Q1037060,unique_korean_label,Wikidata CC0
向之原,무카이노하루역,Q6933389,unique_korean_label,Wikidata CC0
向能代,무카이노시로역,Q6933381,unique_korean_label,Wikidata CC0
向洋,무카이나다역,Q5359178,unique_korean_label,Wikidata CC0
好摩,고마역,Q6455207,unique_korean_label,Wikidata CC0
幸浦,사치우라역,Q7396765,unique_korean_label,Wikidata CC0
幸崎,고자키역,Q5359308,unique_korean_label,Wikidata CC0
幸手,삿테역,Q7426528,unique_korean_label,Wikidata CC0
幸田,고다역,Q870921,unique_korean_label,Wikidata CC0
広,히로역,Q5769956,unique_korean_label,Wikidata CC0
広域公園前,고이키코엔마에역,Q6455152,unique_korean_label,Wikidata CC0
広丘,히로오카역,Q3797740,unique_korean_label,Wikidata CC0
広原,히로와라역,Q5771421,unique_korean_label,Wikidata CC0
広戸,히로토역,Q5771381,unique_korean_label,Wikidata CC0
広瀬通,히로세도리역,Q5770742,unique_korean_label,Wikidata CC0
広川ビーチ,히로카와비치역,Q3205763,unique_korean_label,Wikidata CC0
広田,히로타역,Q5771333,unique_korean_label,Wikidata CC0
広島,히로시마역,Q576459,unique_korean_label,Wikidata CC0
広畑,히로하타역,Q5770173,unique_korean_label,Wikidata CC0
広尾,히로오역,Q1156428,unique_korean_label,Wikidata CC0
広木,히로키역,Q5296556,unique_korean_label,Wikidata CC0
広野,히로노역,Q2496605,unique_korean_label,Wikidata CC0
広野ゴルフ場前,히로노고루후조마에역,Q5770635,unique_korean_label,Wikidata CC0
弘前,히로사키역,Q5770722,unique_korean_label,Wikidata CC0
杭瀬,구이세역,Q11523768,unique_korean_label,Wikidata CC0
江の浦,에노우라역,Q11550568,unique_korean_label,Wikidata CC0
江ノ島,에노시마역,Q846972,unique_korean_label,Wikidata CC0
江井ヶ島,에이가시마역,Q5348895,unique_korean_label,Wikidata CC0
江吉良,에기라역,Q5348038,unique_korean_label,Wikidata CC0
江見,에미역,Q553871,unique_korean_label,Wikidata CC0
江原,에바라역,Q871691,unique_korean_label,Wikidata CC0
江古田,에코다역,Q5350525,unique_korean_label,Wikidata CC0
江戸橋,에도바시역,Q5340168,unique_korean_label,Wikidata CC0
江戸川,에도가와역,Q5340176,unique_korean_label,Wikidata CC0
江戸川橋,에도가와바시역,Q331929,unique_korean_label,Wikidata CC0
江戸川台,에도가와다이역,Q5340181,unique_korean_label,Wikidata CC0
江差,에사시역,Q5396743,unique_korean_label,Wikidata CC0
江坂,에사카역,Q691770,unique_korean_label,Wikidata CC0
江崎,에사키역,Q5396697,unique_korean_label,Wikidata CC0
江住,에스미역,Q2748600,unique_korean_label,Wikidata CC0
江川崎,에카와사키역,Q5350363,unique_korean_label,Wikidata CC0
江曽島,에소지마역,Q5398613,unique_korean_label,Wikidata CC0
江津,고쓰역,Q3611257,unique_korean_label,Wikidata CC0
江釣子,에즈리코역,Q5423449,unique_korean_label,Wikidata CC0
江田,에다역,Q5335639,unique_korean_label,Wikidata CC0
江島,에지마역,Q772390,unique_korean_label,Wikidata CC0
江尾,에비역,Q5331850,unique_korean_label,Wikidata CC0
江部乙,에베오쓰역,Q875460,unique_korean_label,Wikidata CC0
江別,에베쓰역,Q872626,unique_korean_label,Wikidata CC0
江北,고호쿠역,Q872564,unique_korean_label,Wikidata CC0
港区役所,미나토쿠야쿠쇼역,Q6863252,unique_korean_label,Wikidata CC0
港町,미나토초역,Q6863265,unique_korean_label,Wikidata CC0
港南台,고난다이역,Q844457,unique_korean_label,Wikidata CC0
港南中央,고난추오역,Q573434,unique_korean_label,Wikidata CC0
港北,고호쿠역,Q10917750,unique_korean_label,Wikidata CC0
溝の口,미조노쿠치역,Q5366296,unique_korean_label,Wikidata CC0
溝口,미조구치역,Q6884677,unique_korean_label,Wikidata CC0
甲賀,고카역,Q5362404,unique_korean_label,Wikidata CC0
甲子園,고시엔역,Q6455288,unique_korean_label,Wikidata CC0
甲子園口,고시엔구치역,Q1073423,unique_korean_label,Wikidata CC0
甲州街道,고슈카이도역,Q6455297,unique_korean_label,Wikidata CC0
甲西,고세이역,Q5362028,unique_korean_label,Wikidata CC0
甲奴,고누역,Q6455250,unique_korean_label,Wikidata CC0
甲東園,고토엔역,Q6455321,unique_korean_label,Wikidata CC0
甲南,고난역,Q5362063,unique_korean_label,Wikidata CC0
甲南山手,고난야마테역,Q1042463,unique_korean_label,Wikidata CC0
甲斐岩間,가이이와마역,Q6347326,unique_korean_label,Wikidata CC0
甲斐住吉,가이스미요시역,Q11577858,unique_korean_label,Wikidata CC0
甲斐小泉,가이코이즈미역,Q3525778,unique_korean_label,Wikidata CC0
甲斐上野,가이우에노역,Q6347335,unique_korean_label,Wikidata CC0
甲斐常葉,가이토키와역,Q6347331,unique_korean_label,Wikidata CC0
甲斐大泉,가이오이즈미역,Q3558352,unique_korean_label,Wikidata CC0
甲斐大島,가이오시마역,Q5355357,unique_korean_label,Wikidata CC0
甲斐大和,가이야마토역,Q6347338,unique_korean_label,Wikidata CC0
甲府,고후역,Q1066072,unique_korean_label,Wikidata CC0
甲陽園,고요엔역,Q6455342,unique_korean_label,Wikidata CC0
甲立,고타치역,Q6455309,unique_korean_label,Wikidata CC0
糠沢,누카자와역,Q11604782,unique_korean_label,Wikidata CC0
糠南,누카난역,Q7068846,unique_korean_label,Wikidata CC0
綱島,쓰나시마역,Q7937387,unique_korean_label,Wikidata CC0
航空公園,고쿠코엔역,Q6455205,unique_korean_label,Wikidata CC0
荒井,아라이역,Q4783763,unique_korean_label,Wikidata CC0
荒屋新町,아라야신마치역,Q4784558,unique_korean_label,Wikidata CC0
荒子,아라코역,Q11618430,unique_korean_label,Wikidata CC0
荒子川公園,아라코가와코엔역,Q11618428,unique_korean_label,Wikidata CC0
荒川沖,아라카와오키역,Q4783823,unique_korean_label,Wikidata CC0
荒谷前,아라야마에역,Q3889764,unique_korean_label,Wikidata CC0
荒島,아라시마역,Q4784373,unique_korean_label,Wikidata CC0
荒畑,아라하타역,Q862961,unique_korean_label,Wikidata CC0
荒浜,아라하마역,Q4783750,unique_korean_label,Wikidata CC0
荒本,아라모토역,Q4784030,unique_korean_label,Wikidata CC0
荒木,아라키 역 (후쿠오카 현),Q4783838,unique_korean_label,Wikidata CC0
荒野台,고야다이역,Q6455333,unique_korean_label,Wikidata CC0
行橋,유쿠하시역,Q5360403,unique_korean_label,Wikidata CC0
行川アイランド,나메가와 아일랜드역,Q552818,unique_korean_label,Wikidata CC0
行田,교다역,Q845058,unique_korean_label,Wikidata CC0
行田市,교다시역,Q5625685,unique_korean_label,Wikidata CC0
行徳,교토쿠역,Q128806,unique_korean_label,Wikidata CC0
香久山,가구야마역,Q5361884,unique_korean_label,Wikidata CC0
香芝,가시바역,Q3655907,unique_korean_label,Wikidata CC0
香取,가토리역,Q6377809,unique_korean_label,Wikidata CC0
香住,가스미역,Q871756,unique_korean_label,Wikidata CC0
香春,가와라역,Q5360326,unique_korean_label,Wikidata CC0
香春口三萩野,가와라구치미하기노 역,Q6379680,unique_korean_label,Wikidata CC0
香西,고자이역,Q1704863,unique_korean_label,Wikidata CC0
香川,가가와역,Q6346410,unique_korean_label,Wikidata CC0
香椎,가시이 역,Q870605,unique_korean_label,Wikidata CC0
香椎花園前,가시이카엔마에역,Q6374289,unique_korean_label,Wikidata CC0
香椎宮前,가시이미야마에역,Q6374290,unique_korean_label,Wikidata CC0
香椎神宮,가시진구역,Q6374286,unique_korean_label,Wikidata CC0
香登,가가토역,Q6346384,unique_korean_label,Wikidata CC0
香櫨園,고로엔역,Q11667657,unique_korean_label,Wikidata CC0
香里園,고리엔역,Q1573207,unique_korean_label,Wikidata CC0
香呂,고로역,Q6455267,unique_korean_label,Wikidata CC0
高,다카역,Q7676973,unique_korean_label,Wikidata CC0
高の原,다카노하라역,Q7677191,unique_korean_label,Wikidata CC0
高安,다카야스역,Q3661638,unique_korean_label,Wikidata CC0
高安山,다카야스야마역,Q7677479,unique_korean_label,Wikidata CC0
高井戸,다카이도역,Q31309,unique_korean_label,Wikidata CC0
高井田,다카이다역,Q856508,unique_korean_label,Wikidata CC0
高井田中央,다카이다추오역,Q4385578,unique_korean_label,Wikidata CC0
高円寺,고엔지역,Q801056,unique_korean_label,Wikidata CC0
高遠原,다카토바라역,Q988988,unique_korean_label,Wikidata CC0
高横須賀,다카요코스카역,Q7677482,unique_korean_label,Wikidata CC0
高岡,다카오카역,Q871547,unique_korean_label,Wikidata CC0
高岡やぶなみ,다카오카야부나미역,Q28805225,unique_korean_label,Wikidata CC0
高屋,다카야역,Q7677459,unique_korean_label,Wikidata CC0
高角,다카쓰노역,Q4142974,unique_korean_label,Wikidata CC0
高岳,다카오카역,Q854707,unique_korean_label,Wikidata CC0
高岩,다카이와역,Q7677090,unique_korean_label,Wikidata CC0
高儀,다카기역,Q7677015,unique_korean_label,Wikidata CC0
高久,다카쿠역,Q872928,unique_korean_label,Wikidata CC0
高宮,다카미야역,Q7677150,unique_korean_label,Wikidata CC0
高橋,다카하시역,Q7677035,unique_korean_label,Wikidata CC0
高月,다카쓰키역,Q5365710,unique_korean_label,Wikidata CC0
高見ノ里,다카미노사토역,Q7677146,unique_korean_label,Wikidata CC0
高光,다카미쓰역,Q899560,unique_korean_label,Wikidata CC0
高根公団,다카네코단역,Q7677176,unique_korean_label,Wikidata CC0
高根木戸,다카네키도역,Q7677174,unique_korean_label,Wikidata CC0
高砂,다카사고역,Q872616,unique_korean_label,Wikidata CC0
高座渋谷,고자시부야역,Q4226172,unique_korean_label,Wikidata CC0
高坂,다카사카역,Q7677290,unique_korean_label,Wikidata CC0
